"name";"lat";"lon";"kanton"
"Scherliau";46.87838;7.42365;"BE"
"Schenkon";47.17765;8.13204;"LU"
"Schelten";47.33428;7.55171;"BE"
"Scheid";46.77722;9.44851;"GR"
"Schatzalp";46.80134;9.81399;"GR"
"Schattdorf";46.8655;8.65465;"UR"
"Scharmadläger";46.76667;8.35;"BE"
"Schärligbad";46.88786;7.89368;"LU"
"S-charl";46.71544;10.33473;"GR"
"Scharans";46.71814;9.45903;"GR"
"Schänis";47.15995;9.04549;"SG"
"Schangnau";46.82784;7.85987;"BE"
"Schaftelen";46.72127;8.32459;"BE"
"Schafisheim";47.37664;8.14263;"AG"
"Schaffhausen";47.69732;8.63493;"SH"
"Schachen";47.03752;8.13951;"LU"
"Sceresio";46.21667;8.78333;"TI"
"Scanfs";46.61248;9.98465;"GR"
"Scala";46.23388;10.13309;"GR"
"Saxon";46.14937;7.17514;"VS"
"Saxeten";46.63658;7.83087;"BE"
"Sax";47.23286;9.45768;"SG"
"Savognin";46.59732;9.59816;"GR"
"Savigny";46.53844;6.73222;"VD"
"Savièse";46.25115;7.34558;"VS"
"Savatan";46.20946;7.02012;"VD"
"Saulcy";47.30204;7.15464;"JU"
"Sattel";47.08246;8.63565;"SZ"
"Satigny";46.21462;6.03553;"GE"
"Sarnen";46.89611;8.24531;"OW"
"Sarn";46.72231;9.40634;"GR"
"Sarmenstorf";47.31109;8.2495;"AG"
"Säriswil";46.99184;7.33419;"BE"
"Sargans";47.04896;9.44103;"SG"
"Sardasca";46.86667;10;"GR"
"Sapinhaut";46.13424;7.1713;"VS"
"San Vittore";46.23709;9.10684;"GR"
"Sant\'Antonio";46.16851;9.05711;"TI"
"Santa Maria";46.6012;10.423;"GR"
"Santa Maria in Calanca";46.26285;9.14485;"GR"
"Santa Domenica";46.35079;9.12264;"GR"
"San Nazzaro";46.13161;8.80262;"TI"
"Sankt Ursen";46.7909;7.22011;"FR"
"Sankt Stephan";46.50827;7.39559;"BE"
"Sankt Peterzell";47.31782;9.17599;"SG"
"Sankt Peter";46.83304;9.65091;"GR"
"Sankt Niklaus";47.22277;7.54546;"SO"
"Sankt Niklaus";46.17717;7.80349;"VS"
"Sankt Moritz-Bad";46.46667;9.83333;"GR"
"St. Moritz";46.49937;9.84327;"GR"
"Sankt Martin";46.92099;9.35731;"SG"
"Sankt Martin";46.67582;9.18056;"GR"
"Sankt Margrethen";47.45253;9.63741;"SG"
"Sankt Jakob";46.9;8.51667;"UR"
"Sankt German";46.31279;7.82278;"VS"
"Sankt Gallenkappel";47.24368;8.96438;"SG"
"Sankt Gallen";47.42391;9.37477;"SG"
"Sankt Antönien";46.96983;9.81234;"GR"
"Sankt Antoni";46.82207;7.26091;"FR"
"San Gottardo";46.55827;8.56213;"UR"
"Sogn Giusep";46.64303;9.08166;"GR"
"San Gions";46.61667;8.83333;"GR"
"Sangernboden";46.7133;7.35187;"BE"
"San Carlo";46.4114;8.61738;"TI"
"San Carlo";46.33333;10.03333;"GR"
"San Bernardino";46.46211;9.19107;"GR"
"Samstagern";47.19167;8.68196;"ZH"
"Samnaun";46.94373;10.36058;"GR"
"Sambuco di Fuori";46.46667;8.65;"TI"
"Samedan";46.53399;9.87276;"GR"
"Salvan";46.1189;7.02078;"VS"
"Salux";46.62445;9.57613;"GR"
"Salmsach";47.55433;9.37229;"TG"
"Salgesch";46.31155;7.5712;"VS"
"Salez";47.23645;9.50004;"SG"
"Sâles";46.63473;6.97336;"FR"
"Salategnas";46.51654;9.65207;"GR"
"Saland";47.39069;8.85294;"ZH"
"Sala";46.06667;8.91667;"TI"
"Saint-Ursanne";47.36474;7.15436;"JU"
"Saint-Sulpice";46.91111;6.56219;"NE"
"Saint-Sulpice";46.51047;6.55897;"VD"
"Saint-Romain";46.28308;7.4117;"VS"
"Saint-Prex";46.47963;6.45992;"VD"
"Saint-Pierre-de-Clages";46.19212;7.23689;"VS"
"Saint-Maurice";46.21826;7.0032;"VS"
"Saint-Martin";46.1727;7.44427;"VS"
"Saint-Luc";46.22149;7.59619;"VS"
"Saint-Livres";46.50794;6.38753;"VD"
"Saint-Léonard";46.25152;7.41714;"VS"
"Saint-Jean";46.19687;7.58662;"VS"
"Saint-Imier";47.15284;6.99692;"BE"
"Saint-Gingolph";46.39217;6.80594;"VS"
"Saint-Germain";46.2496;7.35256;"VS"
"Sainte-Croix";46.82203;6.50283;"VD"
"Saint-Cergue";46.4459;6.15737;"VD"
"Saint-Brais";47.30577;7.11344;"JU"
"Saint-Blaise";47.01511;6.98832;"NE"
"Saint-Aubin";46.89004;6.98048;"FR"
"Saint-Aubin-Sauges";46.89419;6.77251;"NE"
"Saillon";46.17035;7.18771;"VS"
"Saignelégier";47.25619;6.99648;"JU"
"Saicourt";47.24339;7.20607;"BE"
"Sagogn";46.79371;9.25701;"GR"
"Sagliaz";46.62132;9.76126;"GR"
"Säge";46.73983;7.72953;"BE"
"Säge";46.61714;7.53937;"BE"
"Saflischmatten";46.34746;8.16552;"VS"
"Safien Platz";46.68259;9.31567;"GR"
"Safenwil";47.32163;7.98254;"AG"
"Saclentse";46.17615;7.31777;"VS"
"Sachseln";46.86718;8.23344;"OW"
"Sabbione";46.36677;8.56622;"TI"
"Saas-Grund";46.12281;7.93651;"VS"
"Saas-Fee";46.10805;7.92741;"VS"
"Saas-Balen";46.15439;7.92698;"VS"
"Saas-Almagell";46.09347;7.95736;"VS"
"Saas im Prättigau";46.91018;9.80865;"GR"
"Saanenmöser";46.51639;7.30944;"BE"
"Saanen";46.48945;7.26003;"BE"
"Rütti";46.98886;7.46332;"BE"
"Rütli";46.96851;8.59268;"UR"
"Rüti";47.25603;8.85552;"ZH"
"Rüti bei Bueren";47.15167;7.40307;"BE"
"Rüti";46.93779;9.01695;"GL"
"Rüthi";47.2948;9.53857;"SG"
"Ruswil";47.08425;8.12645;"LU"
"Rüstenschwil";47.2258;8.36612;"AG"
"Russin";46.18696;6.01381;"GE"
"Russikon";47.39669;8.77515;"ZH"
"Rüschlikon";47.30688;8.55135;"ZH"
"Ruschein";46.78525;9.19247;"GR"
"Rüschegg";46.77977;7.39167;"BE"
"Rupperswil";47.40131;8.12877;"AG"
"Ruppen";47.38976;9.50786;"AR"
"Rünenberg";47.43349;7.88255;"BL"
"Rümlang";47.45041;8.52993;"ZH"
"Rümikon";47.56558;8.3754;"AG"
"Ruis";46.76667;9.15;"GR"
"Rufi";47.18008;9.04969;"SG"
"Rueyres";46.64904;6.95883;"FR"
"Rueun";46.77783;9.1484;"GR"
"Rueras";46.67385;8.75207;"GR"
"Rüeggisberg";46.82216;7.4389;"BE"
"Rue";46.61916;6.82225;"FR"
"Rudolfstetten";47.37101;8.38083;"AG"
"Rüdlingen";47.57826;8.57191;"SH"
"Rüderswil";46.98374;7.72167;"BE"
"Rubigen";46.89868;7.5446;"BE"
"Rovray";46.78489;6.76445;"VD"
"Rovio";45.93309;8.98699;"TI"
"Roveredo";46.23653;9.12748;"GR"
"Rougemont";46.48811;7.20659;"VD"
"Rotonda";46.28712;8.61358;"TI"
"Rotkreuz";47.14283;8.4314;"ZG"
"Roticcio";46.36109;9.63781;"GR"
"Rothrist";47.30508;7.89196;"AG"
"Rothenburg";47.09566;8.27228;"LU"
"Rothenthurm";47.1042;8.67585;"SZ"
"Rothenbrunnen";46.76772;9.42701;"GR"
"Röthenbach";46.85425;7.74251;"BE"
"Rothbad";46.62326;7.56637;"BE"
"Rossura";46.47534;8.82288;"TI"
"Rossinière";46.46757;7.08368;"VD"
"Rosshäusern";46.93319;7.27617;"BE"
"Rossens";46.7201;7.10338;"FR"
"Rossa";46.37139;9.12363;"GR"
"Röschenz";47.42366;7.48024;"BL"
"Rorschach";47.478;9.4903;"SG"
"Rorbas";47.53092;8.57555;"ZH"
"Ropraz";46.61462;6.75347;"VD"
"Root";47.11458;8.39021;"LU"
"Rongellen";46.67436;9.44181;"GR"
"Rondchâtel";47.17677;7.24651;"BE"
"Ronco";46.50003;8.49946;"TI"
"Ronco sopra Ascona";46.14624;8.72793;"TI"
"Roncapiano";45.91435;9.03266;"TI"
"Romont";46.69652;6.91898;"FR"
"Römerswil";47.16881;8.24528;"LU"
"Römerswil";46.79512;7.19102;"FR"
"Romanshorn";47.56586;9.37869;"TG"
"Romanel-sur-Lausanne";46.56403;6.60538;"VD"
"Romanel";46.55615;6.51043;"VD"
"Romainmôtier";46.69393;6.46086;"VD"
"Rolle";46.4582;6.33499;"VD"
"Rohrmatten";46.71667;8.2;"BE"
"Rohrbach";47.13521;7.81334;"BE"
"Rohr";47.41029;7.95333;"SO"
"Roggwil";47.49981;9.3958;"TG"
"Roggwil";47.24119;7.82141;"BE"
"Rofflaschlucht";46.57765;9.41904;"GR"
"Rodersdorf";47.48082;7.45767;"SO"
"Rodels";46.73716;9.44469;"GR"
"Roches";47.30199;7.38127;"BE"
"Roche";46.36091;6.93272;"VD"
"Robasacco";46.14274;8.94284;"TI"
"Riveo";46.2977;8.6267;"TI"
"Rive Haute";46.00677;7.17049;"VS"
"Riva San Vitale";45.90123;8.97167;"TI"
"Ritzingen";46.45656;8.22162;"VS"
"Ritti";46.28333;7.91667;"VS"
"Ritti";46.25117;7.87634;"VS"
"Risch";47.13351;8.46514;"ZG"
"Ringoldingen";46.65971;7.52483;"BE"
"Zignau";46.73995;9.00557;"GR"
"Ringgenberg";46.70114;7.89445;"BE"
"Rigi Kaltbad";47.04415;8.46523;"LU"
"Riggisberg";46.81028;7.48014;"BE"
"Riffenmatt";46.76621;7.35285;"BE"
"Riemenstalden";46.94712;8.66525;"SZ"
"Riein";46.74455;9.23278;"GR"
"Riedstätt";46.78414;7.3194;"BE"
"Riedlig";46.9;8.73333;"UR"
"Riedli";46.61258;7.53356;"BE"
"Riedholz";47.23158;7.56829;"SO"
"Riedern";46.95219;7.36862;"BE"
"Riederalp";46.37637;8.02611;"VS"
"Riedbergli";46.93333;7.73333;"BE"
"Riedbach";46.94337;7.33559;"BE"
"Ried";46.95401;7.18609;"FR"
"Ried";46.43125;8.15592;"VS"
"Ried";46.31376;8.01752;"VS"
"Ried";46.03124;7.76281;"VS"
"Riddes";46.17276;7.2236;"VS"
"Rickenbach";47.55191;8.79654;"ZH"
"Rickenbach bei Wil";47.44856;9.04902;"TG"
"Ricken";47.26305;9.04396;"SG"
"Richterswil";47.20622;8.69686;"ZH"
"Richisau";47.02135;8.90392;"GL"
"Richigen";46.91732;7.58422;"BE"
"Richenthal";47.21757;7.94459;"LU"
"Riaz";46.64224;7.06183;"FR"
"Rheinfelden";47.55437;7.79403;"AG"
"Rheineck";47.4663;9.59028;"SG"
"Rhäzüns";46.79891;9.39764;"GR"
"Reutigen";46.69363;7.62102;"BE"
"Reusch";46.36517;7.24154;"BE"
"Renens";46.53989;6.5881;"VD"
"Renan";47.12686;6.92825;"BE"
"Ramosch";46.83386;10.3815;"GR"
"Rempen";47.13978;8.89843;"SZ"
"Rekingen";47.57187;8.31782;"AG"
"Reischen";46.64063;9.45113;"GR"
"Reinach";47.25732;8.18091;"AG"
"Reigoldswil";47.39824;7.68718;"BL"
"Reiden";47.24719;7.97135;"LU"
"Reichenburg";47.17097;8.97704;"SZ"
"Reichenbach";46.62541;7.69362;"BE"
"Reichenau";46.82704;9.4076;"GR"
"Rehetobel";47.42611;9.483;"AR"
"Regensdorf";47.4341;8.46874;"ZH"
"Regensberg";47.48295;8.43791;"ZH"
"Reconvilier";47.23431;7.22239;"BE"
"Reckingen-Gluringen";46.46989;8.24164;"VS"
"Rechthalten";46.76766;7.24028;"FR"
"Rebstein";47.39812;9.58503;"SG"
"Reams";46.60925;9.58198;"GR"
"Realta";46.73193;9.42772;"GR"
"Realp";46.59821;8.50282;"UR"
"Ratzenberg";46.85647;7.43725;"BE"
"Räterichsboden";46.58333;8.33333;"BE"
"Raron";46.31196;7.80029;"VS"
"Rapperswil";47.22557;8.82228;"SG"
"Rapperswil";47.06316;7.41088;"BE"
"Raperswilen";47.63241;9.04261;"TG"
"Ranft";46.86957;8.27155;"OW"
"Ranft";46.32538;7.87021;"VS"
"Ranflüh";46.98765;7.74019;"BE"
"Randogne";46.30952;7.50058;"VS"
"Randa";46.09884;7.78228;"VS"
"Rances";46.76068;6.52966;"VD"
"Ramsen";47.70797;8.80949;"SH"
"Ramiswil";47.34567;7.65887;"SO"
"Rämismühle";47.43932;8.82166;"ZH"
"Rafz";47.60438;8.54305;"ZH"
"Radons";46.56002;9.55438;"GR"
"Radelfingen";47.02146;7.27178;"BE"
"Rabius";46.73432;8.95879;"GR"
"Quinto";46.51078;8.71114;"TI"
"Quinten";47.12902;9.21444;"SG"
"Quartino";46.15153;8.89584;"TI"
"Quarten";47.107;9.24199;"SG"
"Pusserein";46.9856;9.70797;"GR"
"Pusced di Sopra";46.41667;8.91667;"TI"
"Pura";45.98647;8.86877;"TI"
"Pully";46.51027;6.66183;"VD"
"Puidoux";46.50093;6.78249;"VD"
"Prugiasco";46.46165;8.93262;"TI"
"Provence";46.89052;6.72608;"VD"
"Prosito";46.28065;8.98407;"TI"
"Promontogno";46.33939;9.55759;"GR"
"Prolin";46.16548;7.39609;"VS"
"Prilly";46.53698;6.60456;"VD"
"Presinge";46.21975;6.25517;"GE"
"Prêles";47.09931;7.13017;"BE"
"Pregny";46.23549;6.13947;"GE"
"Pregassona";46.02021;8.97429;"TI"
"Preda";46.58857;9.77648;"GR"
"Praz-de-Fort";45.98782;7.12259;"VS"
"Praz";46.95307;7.09803;"FR"
"Präz";46.74191;9.40535;"GR"
"Pratteln";47.52071;7.69356;"BL"
"Prato";46.4824;8.757;"TI"
"Praroman";46.75145;7.17778;"FR"
"Prarion";46.14974;7.27552;"VS"
"Prangins";46.39518;6.2496;"VD"
"Pramieisters";46.90807;9.52756;"GR"
"Pralovin";46.07892;7.50372;"VS"
"Pralong";46.11248;7.39736;"VS"
"Pragmartin";46.93333;9.71667;"GR"
"Prafleuri";46.07314;7.53415;"VS"
"Praden";46.82432;9.58146;"GR"
"Pradella";46.80118;10.323;"GR"
"Prada";46.30949;10.07178;"GR"
"Pra Combèra";46.32407;7.43555;"VS"
"Poschiavo";46.32441;10.05823;"GR"
"Porto Ronco";46.14041;8.72546;"TI"
"Port-de-Corsier";46.26582;6.2138;"GE"
"Portalban";46.91889;6.95627;"FR"
"Porsel";46.60148;6.86582;"FR"
"Porrentruy";47.41728;7.07573;"JU"
"Pontresina";46.4955;9.90126;"GR"
"Ponto Valentino";46.48206;8.93459;"TI"
"Pontirone";46.38224;9.02044;"TI"
"Ponthaux";46.81527;7.04142;"FR"
"Ponte Brolla";46.18715;8.75281;"TI"
"La Punt Chamues-ch";46.57887;9.92015;"GR"
"Pleigne";47.40768;7.29098;"JU"
"Plaz Beischen";46.57482;9.63486;"GR"
"Platta";46.65822;8.85389;"GR"
"Plasselb";46.73488;7.25119;"FR"
"Plan Pro";46.03333;7.28333;"VS"
"Plan-les-Ouates";46.16789;6.11664;"GE"
"Plan-de-la-Chaux";45.89543;7.13616;"VS"
"Planacc";46.3627;9.58118;"GR"
"Plaffeien";46.74198;7.28666;"FR"
"Pitasch";46.73148;9.21816;"GR"
"Piotta";46.51455;8.67385;"TI"
"Piora";46.53451;8.67899;"TI"
"Pignieu";46.61428;9.43807;"GR"
"Pieterlen";47.17501;7.33791;"BE"
"Piazzogna";46.1356;8.82365;"TI"
"Piatto";46.45;8.56667;"TI"
"Pian San Giacomo";46.41912;9.22871;"GR"
"Piano";46.28978;8.51728;"TI"
"Pianezzo";46.17006;9.02522;"TI"
"Piandera";46.08253;9.03997;"TI"
"Pfyn";47.59693;8.9542;"TG"
"Pfungen";47.51394;8.6423;"ZH"
"Pfaffhausen";47.36476;8.62375;"ZH"
"Pfeffingen";47.45984;7.58975;"BL"
"Pfeffikon";47.24836;8.17752;"LU"
"Pfaffnau";47.22772;7.89719;"LU"
"Pfäffikon";47.36453;8.79202;"ZH"
"Pfäffikon";47.20109;8.77816;"SZ"
"Pfaffensprung";46.71436;8.60824;"UR"
"Pfaffenried";46.6453;7.41902;"BE"
"Pfäfers Dorf";46.98986;9.50077;"SG"
"Peseux";46.98704;6.88903;"NE"
"Péry";47.19398;7.24913;"BE"
"Pertise";46.22364;9.15357;"GR"
"Personico";46.37204;8.91609;"TI"
"Perroy";46.4669;6.35349;"VD"
"Perrefitte";47.27568;7.34161;"BE"
"Perlen";47.10945;8.36196;"LU"
"Penthalaz";46.61077;6.52519;"VD"
"Peney-le-Jorat";46.63228;6.7288;"VD"
"Peney";46.80276;6.56124;"VD"
"Peist";46.83331;9.67414;"GR"
"Peiden Bad";46.72068;9.19607;"GR"
"Pedrinate";45.8261;9.01323;"TI"
"Peccia";46.4084;8.64572;"TI"
"Payerne";46.82192;6.93817;"VD"
"Paudex";46.50548;6.66819;"VD"
"Paspels";46.74884;9.44351;"GR"
"Partnun";46.9956;9.85752;"GR"
"Parpan";46.76015;9.55708;"GR"
"Pardè";46.65167;8.85052;"GR"
"Pardatsch";46.62366;9.08753;"GR"
"Papiermühle";46.97445;7.4762;"BE"
"Pany";46.92888;9.77153;"GR"
"Panix";46.81667;9.11667;"GR"
"Panex";46.31184;7.01374;"VD"
"Pampigny";46.58093;6.42941;"VD"
"Palézieux";46.54191;6.83989;"VD"
"Palagnedra";46.15457;8.63138;"TI"
"Pailly";46.70123;6.6754;"VD"
"Ovronnaz";46.19897;7.1736;"VS"
"Ouchy";46.50666;6.62493;"VD"
"Ottenbach";47.28228;8.40432;"ZH"
"Othmarsingen";47.40125;8.21383;"AG"
"Otelfingen";47.46053;8.39141;"ZH"
"Ostermundigen";46.95694;7.49019;"BE"
"Ossingen";47.61175;8.72781;"ZH"
"Osogna";46.31208;8.98579;"TI"
"Osco";46.4937;8.78193;"TI"
"Orvin";47.16068;7.21368;"BE"
"Orthalden";46.89332;8.94261;"UR"
"Orsonnens";46.71571;6.99499;"FR"
"Orsières";46.02903;7.14437;"VS"
"Orpund";47.13891;7.30775;"BE"
"Oron-la-Ville";46.57094;6.82557;"VD"
"Ormalingen";47.46936;7.87248;"BL"
"Orbe";46.72504;6.53069;"VD"
"Oppens";46.71396;6.69168;"VD"
"Opfikon";47.43169;8.57588;"ZH"
"Onnens";46.83894;6.68896;"VD"
"Onnens";46.77471;7.03715;"FR"
"Onex";46.18396;6.10237;"GE"
"Olten";47.34999;7.90329;"SO"
"Ollon";46.29524;6.99314;"VD"
"Olivone";46.52964;8.94356;"TI"
"Oleyres";46.85452;7.03795;"VD"
"Ohmstal";47.1623;7.95268;"LU"
"Oftringen";47.31382;7.92533;"AG"
"Oey";46.6592;7.57685;"BE"
"Oetwil / Oetwil an der Limmat";47.42832;8.39491;"ZH"
"Oetwil";47.27049;8.72023;"ZH"
"Oeschberg";47.12671;7.61115;"BE"
"Oensingen";47.28764;7.71612;"SO"
"Ocourt";47.35257;7.0779;"JU"
"Ochsenboden";47.06128;8.85055;"SZ"
"Ochlenberg";47.14953;7.73603;"BE"
"Obstalden";47.11728;9.14867;"GL"
"Obfelden";47.26413;8.4215;"ZH"
"Oberzelg";46.78779;7.63873;"BE"
"Ober-Wohlen";46.97375;7.35814;"BE"
"Oberwilen";46.86874;8.20091;"OW"
"Oberwil";47.51407;7.55786;"BL"
"Oberwil-Lieli";47.33382;8.38123;"AG"
"Oberwil";47.13003;7.40619;"BE"
"Oberwil";46.65688;7.43513;"BE"
"Oberweningen";47.50226;8.40702;"ZH"
"Oberwangen";47.42861;8.96794;"TG"
"Oberwald";46.53187;8.35496;"VS"
"Obervaz";46.7;9.53333;"GR"
"Oberuzwil";47.43076;9.12724;"SG"
"Urdorf";47.38507;8.42581;"ZH"
"Oberulmiz";46.89677;7.44141;"BE"
"Tschappina";46.6869;9.38344;"GR"
"Ober Trübsee Alp";46.8;8.38333;"NW"
"Oberterzen";47.10226;9.25941;"SG"
"Oberstocken";46.71746;7.55471;"BE"
"Ober Staffel";46.9529;8.98009;"GL"
"Ober Stafel";46.88926;9.10133;"GL"
"Ober Stafel";46.70705;8.15569;"BE"
"Obersiggenthal";47.4875;8.29652;"AG"
"Ober Siez";46.98557;9.26411;"SG"
"Oberschrot";46.74126;7.28149;"FR"
"Ober-Schongau";47.27256;8.27657;"LU"
"Oberschönenbuch";46.99648;8.64651;"SZ"
"Ober-Schlatt";47.65599;8.69881;"TG"
"Oberschlatt";47.46447;8.84682;"ZH"
"Ober-Says";46.90737;9.58238;"GR"
"Obersaxen";46.75;9.1;"GR"
"Oberrüti";47.16673;8.39441;"AG"
"Ober Rohrmoos";46.59728;7.32432;"BE"
"Oberriet";47.32088;9.56808;"SG"
"Oberrieden";47.27444;8.57838;"ZH"
"Oberried";46.73633;7.95925;"BE"
"Oberried";46.43877;7.45877;"BE"
"Oberrickenbach";46.88773;8.41728;"NW"
"Ober Rämis";46.98623;7.81766;"BE"
"Ober-Plötsch";46.78845;7.47175;"BE"
"Oberönz";47.17793;7.69489;"BE"
"Oberneuforn";47.60477;8.76709;"TG"
"Obermatt";46.84314;8.37386;"OW"
"Oberlunkhofen";47.31244;8.39242;"AG"
"Ober-Laret";46.84008;9.85699;"GR"
"Oberläger";46.66453;8.08081;"BE"
"Ober Läger";46.65511;7.94785;"BE"
"Oberkirch";47.15642;8.11567;"LU"
"Oberiberg";47.0384;8.77917;"SZ"
"Oberhofen bei Etzgen";47.55377;8.13323;"AG"
"Oberhofen";46.90044;7.69403;"BE"
"Oberhofen";46.73148;7.66903;"BE"
"Oberhelfenschwil";47.35673;9.11076;"SG"
"Oberhausen-Böschenwiesen";47.42567;8.56739;"ZH"
"Oberhallau";47.7071;8.47853;"SH"
"Ober Gurzelen";46.77644;7.54264;"BE"
"Obergösgen";47.36538;7.95173;"SO"
"Oberglatt";47.47576;8.51896;"ZH"
"Obergesteln";46.5143;8.32534;"VS"
"Obergerlafingen";47.16124;7.58177;"SO"
"Oberfeld";46.84598;8.69788;"UR"
"Oberfeld";46.70929;8.07646;"BE"
"Obererlinsbach";47.40685;8.00283;"SO"
"Oberentfelden";47.35639;8.04594;"AG"
"Oberengstringen";47.40841;8.46515;"ZH"
"Endingen";47.53742;8.29036;"AG"
"Oberems";46.28188;7.69352;"VS"
"Oberembrach";47.4878;8.61828;"ZH"
"Oberegg";47.42531;9.55134;"AI"
"Obere Alp";46.96667;10.4;"GR"
"Oberdorf";47.39353;7.75169;"BL"
"Oberdorf";47.23113;7.50302;"SO"
"Oberdiessbach";46.84117;7.6173;"BE"
"Obercastels";46.68333;9.16667;"GR"
"Oberburg";47.03665;7.62745;"BE"
"Oberbüren";47.45192;9.15864;"SG"
"Oberbuchsiten";47.31334;7.76836;"SO"
"Ober-Buch";47.54829;8.62223;"ZH"
"Oberbipp";47.2607;7.66359;"BE"
"Oberbazenheid";47.40892;9.0634;"SG"
"Oberbalm";46.87363;7.4028;"BE"
"Oberalp";46.70813;9.78868;"GR"
"Oberaach";47.55952;9.26513;"TG"
"Nyon";46.38318;6.23955;"VD"
"Nydegg";46.55615;7.47554;"BE"
"Nussbaumen";47.62514;8.82803;"TG"
"Nuschlau";46.97619;8.73815;"SZ"
"Nürensdorf";47.44814;8.64908;"ZH"
"Nunningen";47.3941;7.61951;"SO"
"Nufenen";46.5398;9.24512;"GR"
"Noveli";46.1343;7.31689;"VS"
"Novazzano";45.84073;8.98236;"TI"
"Novalles";46.82837;6.59506;"VD"
"Novaggio";46.0102;8.8561;"TI"
"Nottwil";47.13469;8.13774;"LU"
"Noréaz";46.80145;7.02784;"FR"
"Norantola";46.28142;9.17621;"GR"
"Noiraigue";46.95622;6.72462;"NE"
"Nohl";47.6695;8.60785;"ZH"
"Nods";47.11487;7.08014;"BE"
"Wichtrach";46.8501;7.57748;"BE"
"Niederwald";46.43536;8.18994;"VS"
"Niederuzwil";47.44655;9.14165;"SG"
"Niederurnen";47.12598;9.05428;"GL"
"Nieder Surenen Alp";46.78333;8.48333;"OW"
"Sommeri";47.56771;9.2872;"TG"
"Nieder-Schongau";47.27544;8.25537;"LU"
"Niederscherli";46.88505;7.39385;"BE"
"Niederrohrdorf";47.42409;8.30404;"AG"
"Niederried";46.71874;7.93238;"BE"
"Niederrickenbach";46.92731;8.42709;"NW"
"Niedern Stafel";46.96667;9.08333;"GL"
"Niedern";46.90506;9.19195;"GL"
"Niederlenz";47.40079;8.1764;"AG"
"Niederhelfenschwil";47.47487;9.18543;"SG"
"Hallwil";47.32779;8.17612;"AG"
"Niedergösgen";47.37157;7.98837;"SO"
"Niedergesteln";46.31243;7.78364;"VS"
"Niedergampel";46.31267;7.71292;"VS"
"Erlinsbach";47.39753;8.00797;"SO"
"Niederbüren";47.46547;9.20568;"SG"
"Niederbuchsiten";47.29646;7.7718;"SO"
"Niederbipp";47.27175;7.69583;"BE"
"Nidfurn";46.98674;9.05468;"GL"
"Nidau";47.12545;7.24033;"BE"
"Neyruz";46.76811;7.06693;"FR"
"Neu Sankt Johann";47.23062;9.195;"SG"
"Neunkirch";47.69012;8.49981;"SH"
"Neumühle";46.96667;7.75;"BE"
"Surcuolm";46.75846;9.14516;"GR"
"Neukirch";47.52888;9.37074;"TG"
"Neukirch";46.71359;9.32996;"GR"
"Neuhausen";47.68579;8.61474;"SH"
"Neuhaus";46.67775;7.8191;"BE"
"Neu-Felsberg";46.84783;9.48119;"GR"
"Neuenkirch";47.09989;8.20416;"LU"
"Neuenhof";47.44985;8.32682;"AG"
"Neudorf";47.17699;8.20911;"LU"
"Neuchâtel";46.99179;6.931;"NE"
"Netstal";47.06337;9.05734;"GL"
"Nesslau";47.2228;9.20124;"SG"
"Nessenthal";46.72044;8.29682;"BE"
"Negrentino";46.46499;8.92274;"TI"
"Necker";47.34763;9.13016;"SG"
"Nebikon";47.19185;7.97769;"LU"
"Naz";46.59112;9.76442;"GR"
"Nax";46.2282;7.43101;"VS"
"Naters";46.32536;7.98912;"VS"
"Nascharegnas";46.5429;9.62185;"GR"
"Narglesa";46.65506;9.52374;"GR"
"Nänikon";47.36975;8.68894;"ZH"
"Näfels";47.09775;9.06361;"GL"
"Mützlenberg";46.97344;7.71691;"BE"
"Muttenz";47.52271;7.64511;"BL"
"Mutten";46.67812;9.49996;"GR"
"Müstair";46.62683;10.44624;"GR"
"Müssen";46.86667;8.08333;"OW"
"Murten/Morat";46.92827;7.11715;"FR"
"Mürren";46.5588;7.8929;"BE"
"Muri";47.27428;8.33854;"AG"
"Muri";46.93122;7.48658;"BE"
"Murgenthal";47.27145;7.83935;"AG"
"Murg";47.11301;9.21547;"SG"
"Muotathal";46.97676;8.76499;"SZ"
"Muolen";47.52102;9.32484;"SG"
"Munter";46.63816;9.53183;"GR"
"Müntschemier";46.99548;7.14626;"BE"
"Münsterlingen";47.63197;9.23271;"TG"
"Münster";46.48647;8.26434;"VS"
"Münsingen";46.87298;7.561;"BE"
"Mund";46.31504;7.94123;"VS"
"Münchwilen";47.47719;8.99677;"TG"
"Münchenstein";47.51848;7.60966;"BL"
"Münchenbuchsee";47.02175;7.45036;"BE"
"Mumpf";47.54563;7.92123;"AG"
"Mümliswil";47.34262;7.70385;"SO"
"Müllheim";47.60195;9.00357;"TG"
"Muldain";46.69324;9.5256;"GR"
"Mühlrüti";47.37161;8.98659;"SG"
"Mühlethurnen";46.81345;7.50881;"BE"
"Mulegns";46.52421;9.62087;"GR"
"Mühlehorn";47.11756;9.17241;"GL"
"Mühleberg";46.95466;7.26102;"BE"
"Mühlebach";46.40847;8.1562;"VS"
"Mühlau";47.22902;8.38898;"AG"
"Muhen";47.33578;8.05536;"AG"
"Muggio";45.90206;9.04303;"TI"
"Mugena";46.04863;8.88931;"TI"
"Movelier";47.41003;7.31637;"JU"
"Moutier";47.27818;7.36951;"BE"
"Moudon";46.66758;6.79781;"VD"
